,info_,location,home prices,room count,m2,age,floor type
41306,Satılık Daire,umraniye,1600000,2 + 1,65,16,Giriş Katı
41307,Satılık Daire,umraniye,9990000,4 + 1,170,11,17. Kat
41308,Satılık Daire,umraniye,1325000,1 + 1,60,5,Bahçe Katı
41309,Satılık Daire,umraniye,2900000,3 + 1,118,12,6. Kat
41310,Satılık Daire,umraniye,2600000,2 + 1,95,7,Ara Kat
41311,Satılık Daire,umraniye,2700000,2 + 1,100,2,2. Kat
41312,Satılık Daire,umraniye,3750000,2 + 2,140,0,4. Kat
41313,Satılık Daire,umraniye,3500000,4 + 1,165,14,5. Kat
41314,Satılık Daire,umraniye,1600000,1 + 1,75,5,Yüksek Giriş
41315,Satılık Daire,umraniye,3400000,1 + 1,60,0,7. Kat
41316,Satılık Daire,umraniye,6850000,3 + 1,134,20,Ara Kat
41317,Satılık Daire,umraniye,1290000,3 + 1,100,22,Bahçe Katı
41318,Satılık Daire,umraniye,6750000,3 + 2,180,3,En Üst Kat
41319,Satılık Daire,umraniye,3450000,1 + 1,90,11,10. Kat
41320,Satılık Daire,umraniye,5600000,3 + 1,140,0,11. Kat
41321,Satılık Daire,umraniye,3750000,3 + 1,148,20,4. Kat
41322,Satılık Daire,umraniye,2350000,2 + 1,80,0,Kot 1
41323,Satılık Daire,umraniye,1350000,2 + 1,75,11,Çatı Katı
41324,Satılık Daire,umraniye,3250000,2 + 1,98,0,3. Kat
41325,Satılık Daire,umraniye,10000000,3 + 1,175,0,21 ve üzeri
41326,Satılık Daire,umraniye,4100000,1 + 1,75,1,15. Kat
41327,Satılık Daire,umraniye,3750000,3 + 1,125,5,8. Kat
41328,Satılık Daire,umraniye,3150000,3 + 1,175,11,6. Kat
41329,Satılık Daire,umraniye,2990000,2 + 1,80,5,2. Kat
41330,Satılık Daire,umraniye,2450000,2 + 1,95,16,1. Kat
41331,Satılık Daire,umraniye,4500000,2 + 1,110,6,3. Kat
41332,Satılık Daire,umraniye,2750000,2 + 1,75,5,4. Kat
41333,Satılık Daire,umraniye,3750000,3 + 1,120,14,2. Kat
41334,Satılık Daire,umraniye,2250000,2 + 1,92,21,Yüksek Giriş
41335,Satılık Daire,umraniye,3700000,2 + 2,120,11,5. Kat
41336,Satılık Daire,umraniye,6100000,3 + 1,160,11,Bahçe Katı
41337,Satılık Daire,umraniye,3700000,1 + 1,90,14,13. Kat
41338,Satılık Daire,umraniye,2750000,2 + 1,100,21,Yüksek Giriş
41339,Satılık Daire,umraniye,1520000,2 + 1,75,11,Bahçe Katı
41340,Satılık Daire,umraniye,3100000,2 + 1,85,2,3. Kat
41341,Satılık Daire,umraniye,2070000,2 + 1,85,11,2. Kat
41342,Satılık Daire,umraniye,2350000,2 + 1,80,0,Kot 1
41343,Satılık Daire,umraniye,2600000,2 + 1,90,0,1. Kat
41344,Satılık Daire,umraniye,3900000,3 + 1,160,16,7. Kat
41345,Satılık Daire,umraniye,3150000,4 + 2,180,5,5. Kat
41346,Satılık Daire,umraniye,2450000,2 + 1,80,0,Bahçe Katı
41347,Satılık Daire,umraniye,3400000,3 + 1,110,5,2. Kat
41348,Satılık Daire,umraniye,1800000,2 + 1,90,13,Kot 1
41349,Satılık Daire,umraniye,949500,1 + 1,75,17,En Üst Kat
41350,Satılık Daire,umraniye,2550000,2 + 1,90,12,3. Kat
41351,Satılık Daire,umraniye,1375000,1 + 1,75,5,Bahçe Katı
41352,Satılık Daire,umraniye,2100000,2 + 1,85,16,4. Kat
41353,Satılık Daire,umraniye,1430000,1 + 1,80,5,Bahçe Katı
41354,Satılık Daire,umraniye,3250000,2 + 1,90,0,2. Kat
41355,Satılık Daire,umraniye,10700000,2 + 2,167,11,Bahçe Katı
41356,Satılık Daire,umraniye,2100000,2 + 1,85,10,1. Kat
41357,Satılık Daire,umraniye,5855000,2 + 1,140,11,14. Kat
41358,Satılık Daire,umraniye,2180000,2 + 1,105,8,2. Kat
41359,Satılık Daire,umraniye,2650000,3 + 2,140,16,3. Kat
41360,Satılık Daire,umraniye,3500000,4 + 1,175,11,5. Kat
41361,Satılık Daire,umraniye,1950000,2 + 1,105,21,1. Kat
41362,Satılık Daire,umraniye,2950000,1 + 1,83,22,7. Kat
41363,Satılık Daire,umraniye,4250000,3 + 1,185,5,Kot 1
41364,Satılık Daire,umraniye,2850000,3 + 1,125,21,1. Kat
41365,Satılık Daire,umraniye,2100000,2 + 1,110,20,Ara Kat
41366,Satılık Daire,umraniye,2500000,3 + 1,120,26,3. Kat
41367,Satılık Daire,umraniye,1395000,1 + 1,65,10,Bahçe Katı
41368,Satılık Daire,umraniye,3750000,3 + 1,125,11,7. Kat
41369,Satılık Daire,umraniye,4750000,3 + 2,165,0,5. Kat
41370,Satılık Daire,umraniye,2100000,2 + 1,100,21,4. Kat
41371,Satılık Daire,umraniye,3750000,3 + 1,145,21,3. Kat
41372,Satılık Daire,umraniye,6300000,3 + 1,155,16,6. Kat
41373,Satılık Daire,umraniye,6275000,2 + 1,140,11,11. Kat
41374,Satılık Daire,umraniye,5250000,4 + 1,170,0,2. Kat
41375,Satılık Daire,umraniye,6000000,3 + 1,120,11,3. Kat
41376,Satılık Daire,umraniye,2200000,2 + 1,110,21,4. Kat
41377,Satılık Daire,umraniye,1800000,2 + 1,85,4,Bahçe Katı
41378,Satılık Daire,umraniye,13500000,3 + 1,161,0,4. Kat
41379,Satılık Daire,umraniye,1850000,2 + 1,85,12,Yüksek Giriş
41380,Satılık Daire,umraniye,1750000,3 + 1,120,28,1. Kat
41381,Satılık Residence,umraniye,4250000,2 + 1,105,12,11. Kat
41382,Satılık Daire,umraniye,1650000,2 + 1,90,21,Giriş Katı
41383,Satılık Daire,umraniye,2750000,4 + 1,140,11,3. Kat
41384,Satılık Daire,umraniye,5500000,4 + 1,160,13,5. Kat
41385,Satılık Daire,umraniye,3400000,2 + 1,87,5,11. Kat
41386,Satılık Daire,umraniye,4250000,3 + 2,180,4,5. Kat
41387,Satılık Daire,umraniye,3480000,2 + 1,108,8,11. Kat
41388,Satılık Daire,umraniye,4750000,3 + 1,110,0,9. Kat
41389,Satılık Daire,umraniye,2950000,3 + 1,140,16,3. Kat
41390,Satılık Daire,umraniye,2400000,2 + 1,100,16,1. Kat
41391,Satılık Daire,umraniye,4450000,3 + 1,130,13,8. Kat
41392,Satılık Daire,umraniye,2250000,1 + 1,55,4,1. Kat
41393,Satılık Daire,umraniye,1650000,2 + 1,105,5,Yüksek Giriş
41394,Satılık Daire,umraniye,3100000,3 + 1,145,5,Bahçe Katı
41395,Satılık Daire,umraniye,7850000,2 + 1,82,3,1. Kat
41396,Satılık Daire,umraniye,2500000,2 + 1,95,21,3. Kat
41397,Satılık Daire,umraniye,3400000,2 + 1,95,7,Kot 1
41398,Satılık Daire,umraniye,7350000,4 + 1,170,20,6. Kat
41399,Satılık Daire,umraniye,2450000,1 + 1,55,4,14. Kat
41400,Satılık Daire,umraniye,4100000,2 + 1,100,5,Ara Kat
41401,Satılık Daire,umraniye,3500000,3 + 1,128,11,3. Kat
41402,Satılık Daire,umraniye,5600000,3 + 1,165,22,1. Kat
41403,Satılık Daire,umraniye,1550000,2 + 1,72,4,Yüksek Giriş
41404,Satılık Daire,umraniye,4750000,3 + 1,125,21,3. Kat
41405,Satılık Daire,umraniye,1750000,2 + 1,110,40,1. Kat
41406,Satılık Daire,umraniye,6500000,5 + 1,200,0,4. Kat
41407,Satılık Daire,umraniye,1325000,1 + 1,65,5,Bahçe Katı
41408,Satılık Daire,umraniye,4500000,3 + 1,135,0,11. Kat
41409,Satılık Daire,umraniye,3200000,3 + 2,180,15,Çatı Katı
41410,Satılık Daire,umraniye,2300000,2 + 1,75,11,2. Kat
41411,Satılık Daire,umraniye,1500000,3 + 1,130,30,1. Kat
41412,Satılık Daire,umraniye,3750000,2 + 1,90,0,8. Kat
41413,Satılık Daire,umraniye,2300000,1 + 1,85,0,Yüksek Giriş
41414,Satılık Daire,umraniye,3975000,3 + 1,120,5,5. Kat
41415,Satılık Daire,umraniye,1450000,1 + 1,75,5,Yüksek Giriş
41416,Satılık Daire,umraniye,3200000,3 + 1,130,22,7. Kat
41417,Satılık Daire,umraniye,4150000,3 + 1,130,5,4. Kat
41418,Satılık Daire,umraniye,1850000,2 + 1,70,5,Yüksek Giriş
41419,Satılık Daire,umraniye,1750000,2 + 1,80,3,Bahçe Katı
41420,Satılık Daire,umraniye,1930000,2 + 1,95,21,Kot 1
41421,Satılık Daire,umraniye,4650000,2 + 1,110,5,21 ve üzeri
41422,Satılık Daire,umraniye,1145000,1 + 1,60,5,Bodrum
41423,Satılık Daire,umraniye,3115000,3 + 1,140,12,3. Kat
41424,Satılık Daire,umraniye,3300000,3 + 1,135,17,1. Kat
41425,Satılık Daire,umraniye,2250000,2 + 1,75,0,Giriş Katı
41426,Satılık Daire,umraniye,3750000,3 + 1,125,10,1. Kat
41427,Satılık Daire,umraniye,4650000,2 + 1,120,7,13. Kat
41428,Satılık Daire,umraniye,3750000,3 + 1,135,0,4. Kat
41429,Satılık Daire,umraniye,4100000,2 + 1,100,7,Bahçe Katı
41430,Satılık Daire,umraniye,2250000,3 + 2,170,3,Yüksek Giriş
41431,Satılık Daire,umraniye,1830000,2 + 1,115,21,4. Kat
41432,Satılık Daire,umraniye,1350000,1 + 1,55,11,Giriş Katı
41433,Satılık Daire,umraniye,2975000,2 + 1,85,12,Ara Kat
41434,Satılık Daire,umraniye,2560000,3 + 2,150,14,4. Kat
41435,Satılık Daire,umraniye,3350000,3 + 1,125,9,4. Kat
41436,Satılık Daire,umraniye,2500000,4 + 1,140,4,Giriş Katı
41437,Satılık Daire,umraniye,5650000,3 + 1,115,4,8. Kat
41438,Satılık Daire,umraniye,2350000,2 + 1,90,4,Yüksek Giriş
41439,Satılık Daire,umraniye,2890000,2 + 1,95,0,3. Kat
41440,Satılık Daire,umraniye,5250000,2 + 1,120,8,19. Kat
41441,Satılık Daire,umraniye,3600000,3 + 1,140,4,10. Kat
41442,Satılık Daire,umraniye,3290000,3 + 1,120,10,Bahçe Katı
41443,Satılık Daire,umraniye,3800000,3 + 1,130,21,4. Kat
41444,Satılık Daire,umraniye,2950000,3 + 1,108,0,Kot 1
41445,Satılık Daire,umraniye,2600000,2 + 1,85,11,3. Kat
41446,Satılık Daire,umraniye,2100000,1 + 1,65,0,Giriş Katı
41447,Satılık Daire,umraniye,3200000,3 + 1,115,0,1. Kat
41448,Satılık Daire,umraniye,3500000,3 + 1,120,5,3. Kat
41449,Satılık Daire,umraniye,1975000,2 + 1,90,11,1. Kat
41450,Satılık Daire,umraniye,2950000,1 + 1,56,22,11. Kat
41451,Satılık Daire,umraniye,2650000,2 + 1,85,0,2. Kat
41452,Satılık Daire,umraniye,3250000,3 + 1,120,11,3. Kat
41453,Satılık Daire,umraniye,2300000,2 + 1,85,5,1. Kat
41454,Satılık Daire,umraniye,6350000,4 + 2,200,8,13. Kat
41455,Satılık Daire,umraniye,3150000,3 + 1,105,4,Giriş Katı
41456,Satılık Daire,umraniye,5500000,3 + 1,135,16,5. Kat
41457,Satılık Daire,umraniye,2900000,2 + 1,85,0,7. Kat
41458,Satılık Daire,umraniye,3750000,3 + 1,150,21,4. Kat
41459,Satılık Daire,umraniye,6500000,4 + 1,174,17,Bahçe Katı
41460,Satılık Daire,umraniye,3390000,3 + 1,150,22,8. Kat
41461,Satılık Daire,umraniye,4150000,2 + 1,105,12,7. Kat
41462,Satılık Daire,umraniye,3900000,2 + 1,108,7,3. Kat
41463,Satılık Daire,umraniye,3600000,3 + 1,130,11,3. Kat
41464,Satılık Residence,umraniye,7500000,2 + 1,140,13,11. Kat
41465,Satılık Daire,umraniye,5150000,3 + 1,121,18,8. Kat
41466,Satılık Daire,umraniye,8250000,3 + 1,156,11,Bahçe Katı
41467,Satılık Daire,umraniye,2800000,3 + 1,117,2,Giriş Katı
41468,Satılık Daire,umraniye,2500000,2 + 1,90,4,Yüksek Giriş
41469,Satılık Daire,umraniye,3150000,2 + 1,107,6,Bahçe Katı
41470,Satılık Daire,umraniye,1650000,3 + 1,110,21,2. Kat
41471,Satılık Daire,umraniye,2800000,1 + 1,52,0,2. Kat
41472,Satılık Daire,umraniye,5100000,2 + 1,90,10,2. Kat
41473,Satılık Daire,umraniye,3750000,3 + 1,105,21,2. Kat
41474,Satılık Daire,umraniye,2000000,2 + 1,85,11,2. Kat
41475,Satılık Daire,umraniye,3100000,1 + 1,66,1,3. Kat
41476,Satılık Daire,umraniye,3500000,2 + 1,110,5,6. Kat
41477,Satılık Daire,umraniye,3695000,3 + 1,135,11,1. Kat
41478,Satılık Daire,umraniye,2600000,1 + 1,49,9,5. Kat
41479,Satılık Daire,umraniye,2150000,2 + 1,100,13,1. Kat
41480,Satılık Daire,umraniye,4595000,3 + 1,135,11,3. Kat
41481,Satılık Daire,umraniye,4100000,3 + 2,180,9,5. Kat
41482,Satılık Daire,umraniye,7700000,3 + 1,170,3,21 ve üzeri
41483,Satılık Daire,umraniye,7295000,5 + 1,200,16,1. Kat
41484,Satılık Daire,umraniye,7700000,3 + 1,170,3,21 ve üzeri
41485,Satılık Daire,umraniye,3600000,3 + 1,130,15,1. Kat
41486,Satılık Daire,umraniye,2250000,2 + 1,90,7,1. Kat
41487,Satılık Daire,umraniye,4450000,3 + 1,125,0,6. Kat
41488,Satılık Daire,umraniye,3250000,3 + 1,145,12,6. Kat
41489,Satılık Daire,umraniye,3495000,2 + 1,125,5,1. Kat
41490,Satılık Daire,umraniye,2485000,2 + 1,90,4,Yüksek Giriş
41491,Satılık Daire,umraniye,4594000,2 + 1,107,5,Ara Kat
41492,Satılık Daire,umraniye,3350000,2 + 1,120,11,15. Kat
41493,Satılık Daire,umraniye,3100000,3 + 1,125,25,2. Kat
41494,Satılık Daire,umraniye,6500000,3 + 1,125,12,7. Kat
41495,Satılık Daire,umraniye,2640000,2 + 1,120,22,Ara Kat
41496,Satılık Daire,umraniye,3100000,1 + 1,78,0,Yüksek Giriş
41497,Satılık Daire,umraniye,4300000,3 + 1,135,8,2. Kat
41498,Satılık Daire,umraniye,4100000,3 + 1,140,12,1. Kat
41499,Satılık Daire,umraniye,5650000,2 + 1,98,0,10. Kat
41500,Satılık Daire,umraniye,6450000,1 + 1,85,2,3. Kat
41501,Satılık Daire,umraniye,1370000,2 + 1,60,4,Bahçe Katı
41502,Satılık Daire,umraniye,7350000,3 + 1,138,9,Bahçe Katı
41503,Satılık Daire,umraniye,7500000,3 + 1,152,7,9. Kat
41504,Satılık Daire,umraniye,1550000,1 + 1,55,5,Bahçe Katı
41505,Satılık Daire,umraniye,3100000,2 + 1,95,4,2. Kat
41506,Satılık Daire,umraniye,4100000,3 + 1,135,11,1. Kat
41507,Satılık Daire,umraniye,3500000,3 + 1,100,12,Yüksek Giriş
41508,Satılık Daire,umraniye,2500000,2 + 1,90,11,1. Kat
41509,Satılık Daire,umraniye,3150000,2 + 2,90,4,Bahçe Katı
41510,Satılık Daire,umraniye,2950000,1 + 1,66,3,8. Kat
41511,Satılık Daire,umraniye,3200000,3 + 1,125,6,2. Kat
41512,Satılık Daire,umraniye,1700000,2 + 1,110,16,4. Kat
41513,Satılık Daire,umraniye,1690000,2 + 1,90,5,Giriş Katı
41514,Satılık Daire,umraniye,2900000,2 + 1,110,24,Giriş Katı
41515,Satılık Daire,umraniye,3900000,2 + 1,109,2,11. Kat
41516,Satılık Daire,umraniye,1775000,2 + 1,90,18,1. Kat
41517,Satılık Daire,umraniye,5200000,4 + 1,128,10,1. Kat
41518,Satılık Daire,umraniye,1600000,2 + 1,90,11,Bahçe Katı
41519,Satılık Daire,umraniye,2650000,1 + 1,55,13,Yüksek Giriş
41520,Satılık Daire,umraniye,4500520,2 + 1,130,10,Giriş Katı
41521,Satılık Daire,umraniye,2950000,2 + 1,110,12,8. Kat
41522,Satılık Daire,umraniye,3550000,3 + 1,146,11,Yüksek Giriş
41523,Satılık Daire,uskudar,7150000,3 + 1,180,2,Yüksek Giriş
41524,Satılık Daire,uskudar,7500000,4 + 1,160,40,3. Kat
41525,Satılık Daire,uskudar,2635000,2 + 1,90,35,2. Kat
41526,Satılık Daire,uskudar,1395000,1 + 1,65,15,Bahçe Katı
41527,Satılık Daire,uskudar,2635000,2 + 1,102,35,2. Kat
41528,Satılık Daire,uskudar,6550000,3 + 1,105,22,Bahçe Katı
41529,Satılık Daire,uskudar,4550000,3 + 1,145,26,4. Kat
41530,Satılık Daire,uskudar,6350000,3 + 1,140,0,2. Kat
41531,Satılık Daire,uskudar,2600000,2 + 1,115,45,En Üst Kat
41532,Satılık Daire,uskudar,1650000,2 + 1,110,7,Zemin
41533,Satılık Daire,uskudar,2745000,2 + 1,80,10,3. Kat
41534,Satılık Daire,uskudar,4450000,3 + 1,125,33,3. Kat
41535,Satılık Daire,uskudar,12250000,4 + 1,200,0,5. Kat
41536,Satılık Daire,uskudar,3250000,2 + 1,95,0,1. Kat
41537,Satılık Daire,uskudar,3100000,3 + 1,135,29,4. Kat
41538,Satılık Daire,uskudar,2450000,1 + 1,60,6,Yüksek Giriş
41539,Satılık Daire,uskudar,6500000,2 + 1,100,16,Bahçe Katı
41540,Satılık Daire,uskudar,7250000,3 + 1,110,0,1. Kat
41541,Satılık Daire,uskudar,1590000,1 + 1,90,35,Yüksek Giriş
41542,Satılık Daire,uskudar,2070000,3 + 1,105,37,3. Kat
41543,Satılık Daire,uskudar,5750000,4 + 2,200,0,4. Kat
41544,Satılık Daire,uskudar,3225000,3 + 1,125,18,2. Kat
41545,Satılık Daire,uskudar,5750000,3 + 1,140,1,5. Kat
41546,Satılık Daire,uskudar,1375000,1 + 1,80,30,Giriş Katı
41547,Satılık Daire,uskudar,2800000,3 + 1,110,30,3. Kat
41548,Satılık Daire,uskudar,6750000,4 + 1,179,30,9. Kat
41549,Satılık Daire,uskudar,6250000,3 + 1,130,25,Yüksek Giriş
41550,Satılık Daire,uskudar,2000000,2 + 1,80,40,4. Kat
41551,Satılık Daire,uskudar,3300000,3 + 1,110,0,5. Kat
41552,Satılık Daire,uskudar,5750000,3 + 2,165,0,En Üst Kat
41553,Satılık Daire,uskudar,11150000,3 + 1,140,0,2. Kat
41554,Satılık Daire,uskudar,4000000,2 + 1,90,0,1. Kat
41555,Satılık Daire,uskudar,3500000,2 + 1,90,5,1. Kat
41556,Satılık Daire,uskudar,2850000,2 + 1,90,0,Bahçe Katı
41557,Satılık Daire,uskudar,3250000,1 + 1,65,0,3. Kat
41558,Satılık Daire,uskudar,7250000,2 + 1,130,0,En Üst Kat
41559,Satılık Daire,uskudar,3100000,2 + 1,100,0,3. Kat
41560,Satılık Daire,uskudar,3850000,3 + 1,115,0,5. Kat
41561,Satılık Daire,uskudar,4500000,3 + 1,120,30,3. Kat
41562,Satılık Daire,uskudar,8250000,4 + 2,200,0,4. Kat
41563,Satılık Daire,uskudar,9700000,3 + 1,150,40,4. Kat
41564,Satılık Daire,uskudar,13500000,4 + 1,204,12,Çatı Katı
41565,Satılık Daire,uskudar,1400000,2 + 1,65,45,Yüksek Giriş
41566,Satılık Daire,uskudar,1600000,2 + 1,70,40,2. Kat
41567,Satılık Daire,uskudar,2350000,2 + 1,90,30,4. Kat
41568,Satılık Daire,uskudar,5600000,3 + 1,150,0,2. Kat
41569,Satılık Daire,uskudar,5500000,2 + 1,110,0,Bahçe Katı
41570,Satılık Daire,uskudar,6500000,3 + 2,190,25,En Üst Kat
41571,Satılık Daire,uskudar,3200000,3 + 1,82,31,3. Kat
41572,Satılık Daire,uskudar,13500000,4 + 1,194,0,5. Kat
41573,Satılık Daire,uskudar,3350000,3 + 1,140,7,2. Kat
41574,Satılık Daire,uskudar,12750000,2 + 1,100,50,6. Kat
41575,Satılık Daire,uskudar,4780000,3 + 1,130,40,Yüksek Giriş
41576,Satılık Daire,uskudar,4300000,3 + 1,110,0,Yüksek Giriş
41577,Satılık Daire,uskudar,1600000,2 + 1,80,40,Bodrum ve Zemin
41578,Satılık Daire,uskudar,3125000,3 + 1,120,15,5. Kat
41579,Satılık Daire,uskudar,5950000,2 + 1,92,5,2. Kat
41580,Satılık Daire,uskudar,2990000,3 + 1,120,30,Yüksek Giriş
41581,Satılık Daire,uskudar,8500000,3 + 1,110,7,Kot 3
41582,Satılık Daire,uskudar,6500000,3 + 1,165,15,Zemin
41583,Satılık Daire,uskudar,8750000,4 + 1,170,0,1. Kat
41584,Satılık Daire,uskudar,3300000,2 + 1,90,16,Yüksek Giriş
41585,Satılık Daire,uskudar,1795000,2 + 1,100,35,Bahçe Katı
41586,Satılık Daire,uskudar,6250000,2 + 1,100,20,1. Kat
41587,Satılık Daire,uskudar,4500000,3 + 1,130,0,2. Kat
41588,Satılık Daire,uskudar,4500000,3 + 1,113,30,4. Kat
41589,Satılık Daire,uskudar,2800000,2 + 1,90,5,1. Kat
41590,Satılık Daire,uskudar,7750000,3 + 1,145,27,3. Kat
41591,Satılık Daire,uskudar,8275000,3 + 1,160,0,2. Kat
41592,Satılık Daire,uskudar,8750000,4 + 1,170,0,2. Kat
41593,Satılık Daire,uskudar,5000000,3 + 1,130,30,3. Kat
41594,Satılık Daire,uskudar,8750000,3 + 1,155,0,2. Kat
41595,Satılık Daire,uskudar,2750000,2 + 1,95,23,3. Kat
41596,Satılık Daire,uskudar,3650000,2 + 1,90,0,Giriş Katı
41597,Satılık Daire,uskudar,3150000,2 + 1,110,40,4. Kat
41598,Satılık Daire,uskudar,2410000,2 + 1,125,26,2. Kat
41599,Satılık Daire,uskudar,7750000,2 + 1,117,20,1. Kat
41600,Satılık Daire,uskudar,3000000,2 + 1,90,10,3. Kat
41601,Satılık Daire,uskudar,1450000,1 + 1,65,10,Bahçe Katı
41602,Satılık Daire,uskudar,2100000,3 + 1,110,36,Yarı Bodrum
41603,Satılık Daire,uskudar,3200000,3 + 1,140,0,5. Kat
41604,Satılık Daire,uskudar,4500000,3 + 1,120,5,2. Kat
41605,Satılık Daire,uskudar,7650000,3 + 1,155,21,5. Kat
41606,Satılık Daire,uskudar,3100000,2 + 1,85,0,2. Kat
41607,Satılık Daire,uskudar,4250000,2 + 1,95,40,Ara Kat
41608,Satılık Daire,uskudar,2590000,2 + 1,95,30,Ara Kat
41609,Satılık Daire,uskudar,7500000,3 + 1,117,0,1. Kat
41610,Satılık Daire,uskudar,3530000,2 + 1,100,35,Yüksek Giriş
41611,Satılık Daire,uskudar,3200000,2 + 1,90,30,Ara Kat
41612,Satılık Daire,uskudar,2950000,3 + 1,135,15,Giriş Katı
41613,Satılık Daire,uskudar,5750000,2 + 1,98,20,Bahçe Katı
41614,Satılık Daire,uskudar,4850000,4 + 1,180,27,En Üst Kat
41615,Satılık Daire,uskudar,1800000,2 + 1,105,30,Yüksek Giriş
41616,Satılık Daire,uskudar,3500000,3 + 1,120,0,Bahçe Katı
41617,Satılık Daire,uskudar,2200000,2 + 1,75,40,1. Kat
41618,Satılık Daire,uskudar,4500000,3 + 1,130,15,2. Kat
41619,Satılık Daire,uskudar,5500000,2 + 1,110,0,Giriş Katı
41620,Satılık Daire,uskudar,3750000,2 + 1,80,2,Giriş Katı
41621,Satılık Daire,uskudar,2500000,2 + 1,90,35,Giriş Katı
41622,Satılık Daire,uskudar,2800000,2 + 1,90,10,Ara Kat
41623,Satılık Daire,uskudar,5100000,3 + 1,125,0,1. Kat
41624,Satılık Daire,uskudar,2450000,2 + 1,90,30,3. Kat
41625,Satılık Daire,uskudar,4800000,2 + 1,120,35,4. Kat
41626,Satılık Daire,uskudar,1800000,2 + 1,90,0,Bahçe Katı
41627,Satılık Daire,uskudar,3250000,3 + 1,120,17,4. Kat
41628,Satılık Daire,uskudar,2250000,3 + 1,120,40,4. Kat
41629,Satılık Daire,uskudar,3000000,2 + 1,100,10,3. Kat
41630,Satılık Daire,uskudar,1290000,2 + 1,85,30,Bahçe Katı
41631,Satılık Daire,uskudar,1750000,2 + 1,65,40,3. Kat
41632,Satılık Daire,uskudar,4650000,3 + 1,145,35,3. Kat
41633,Satılık Daire,uskudar,1550000,2 + 1,75,15,Bahçe Katı
41634,Satılık Daire,uskudar,1985000,2 + 1,80,35,2. Kat
41635,Satılık Daire,uskudar,6350000,3 + 1,135,0,2. Kat
41636,Satılık Daire,uskudar,2950000,2 + 1,75,7,Bahçe Katı
41637,Satılık Daire,uskudar,5000000,2 + 1,85,38,4. Kat
41638,Satılık Daire,uskudar,5850000,4 + 1,200,0,7. Kat
41639,Satılık Daire,uskudar,4300000,3 + 2,135,11,4. Kat
41640,Satılık Daire,uskudar,5500000,3 + 2,170,0,7. Kat
41641,Satılık Daire,uskudar,1850000,2 + 1,90,25,2. Kat
41642,Satılık Daire,uskudar,3800000,2 + 1,75,5,Kot 1
41643,Satılık Daire,uskudar,2700000,2 + 1,110,30,4. Kat
41644,Satılık Daire,uskudar,7750000,3 + 1,140,0,En Üst Kat
41645,Satılık Daire,uskudar,1650000,2 + 1,90,20,Giriş Katı
41646,Satılık Daire,uskudar,3600000,3 + 1,120,30,2. Kat
41647,Satılık Daire,uskudar,5750000,3 + 1,120,0,Giriş Katı
41648,Satılık Daire,uskudar,3500000,2 + 1,75,0,Yüksek Giriş
41649,Satılık Daire,uskudar,1625000,2 + 1,75,35,Giriş Katı
41650,Satılık Daire,uskudar,6000000,4 + 1,210,0,7. Kat
41651,Satılık Daire,uskudar,4250000,4 + 1,150,0,Teras Katı
41652,Satılık Daire,uskudar,10270000,3 + 1,163,0,5. Kat
41653,Satılık Daire,uskudar,4750000,3 + 1,140,25,Ara Kat
41654,Satılık Residence,uskudar,12000000,3 + 1,156,5,4. Kat
41655,Satılık Daire,uskudar,4900000,2 + 1,110,40,1. Kat
41656,Satılık Daire,uskudar,9350000,3 + 1,135,1,3. Kat
41657,Satılık Daire,uskudar,2600000,2 + 1,95,9,Bahçe Katı
41658,Satılık Daire,uskudar,5150000,3 + 2,125,0,En Üst Kat
41659,Satılık Daire,uskudar,2500000,2 + 1,85,35,4. Kat
41660,Satılık Daire,uskudar,12500000,4 + 1,210,16,1. Kat
41661,Satılık Daire,uskudar,3900000,1 + 1,60,10,Yüksek Giriş
41662,Satılık Daire,uskudar,1875000,2 + 1,85,40,Bahçe Katı
41663,Satılık Daire,uskudar,1950000,2 + 1,75,9,Giriş Katı
41664,Satılık Daire,uskudar,5922000,2 + 1,94,0,2. Kat
41665,Satılık Daire,uskudar,11290000,3 + 1,139,0,6. Kat
41666,Satılık Daire,uskudar,3480000,2 + 1,140,0,Bahçe Katı
41667,Satılık Daire,uskudar,7000000,2 + 1,100,0,Bahçe Katı
41668,Satılık Daire,uskudar,3500000,2 + 1,100,1,1. Kat
41669,Satılık Daire,uskudar,3500000,2 + 1,115,30,Ara Kat
41670,Satılık Daire,uskudar,3400000,3 + 1,145,31,4. Kat
41671,Satılık Daire,uskudar,12500000,3 + 1,145,31,3. Kat
41672,Satılık Daire,uskudar,1950000,2 + 1,90,4,Giriş Katı
41673,Satılık Daire,uskudar,6950000,3 + 1,130,40,3. Kat
41674,Satılık Daire,uskudar,3300000,3 + 1,100,38,3. Kat
41675,Satılık Daire,uskudar,8750000,4 + 1,165,0,1. Kat
41676,Satılık Daire,uskudar,2390000,2 + 1,70,8,Yüksek Giriş
41677,Satılık Daire,uskudar,3850000,2 + 1,88,0,Ara Kat
41678,Satılık Daire,uskudar,3200000,2 + 1,100,0,Kot 1
